idfasenotadisciplinaturma,idturma_x,idfasenota,iddisciplina_x,conteudoprogramatico,idperiodo,idserie,numerofase,nomefase,cabecboletim,imprimirboletimnotaparcial,imprimirboletimnpnaoconfirmada,imprimirboletimnota,imprimirboletimfaltas,stfaseinformada,stcalculardisciplinacomposta,idformulacomposicaonota,idformulanota,mediaminimaaprovacao,valorarredondamentomedia,idformulaaprovacao,idformulafalta,idfasenotaaprovacao,idfasenotareprovacao,datainicioexibicao,numeroordemexibicao,numerosemanasletivas,stcalcularsituacaogeral,idformulaaprovacaofrequencia,valornotamaxima,datainicialperiodoaula,datafinalperiodoaula,stcalcdisccomputilizaformulafn,datalimitedigitacaonota,numerodiasletivos,stdispensarnotaautomatica,tipodispensaautomatica,stconfirmardispensaautomatica,situacaoreprovadofrequencia,situacaoaprovado,situacaoreprovado,stfasenotasemprecalcular,tipoinformada,stpermiteprofessorimportarpadraoavaliacao,stpermiteprofessorinserireditaravaliacao,stpermiteprofessorinserirbloco,iddisciplina_y,idturma_y,idaluno,nota01,nota02,nota03,nota04,nota05,nota06,nota07,nota08,nota09,nota10,idformulacomposicao,stnotaconfirmada,notafase,faltas,quantaulasdadas,_nota01,stnotafaseexibirdisp,idfasenotaaluno,dt_pst
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,422,1113,8.0,,,,,,,,,,55.0,true,8.0,0.0,,,false,10022,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,422,1117,7.0,,,,,,,,,,55.0,true,7.0,0.0,,,false,10023,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,147,1063,6.5,,,,,,,,,,55.0,true,6.5,0.0,,,false,12951,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,147,1259,,,,,,,,,,,55.0,false,,0.0,,,false,12952,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,147,614,,,,,,,,,,,55.0,false,,0.0,,,false,12971,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,147,625,,,,,,,,,,,55.0,false,,0.0,,,false,12972,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,147,1063,,,,,,,,,,,55.0,false,,0.0,,,false,12973,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,147,1259,,,,,,,,,,,55.0,false,,0.0,,,false,12974,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,147,614,,,,,,,,,,,55.0,false,,0.0,,,false,12975,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,147,625,,,,,,,,,,,55.0,false,,0.0,,,false,12976,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,147,1063,,,,,,,,,,,55.0,false,,0.0,,,false,12977,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,148,630,,,,,,,,,,,55.0,false,,0.0,,,false,12978,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,148,681,8.5,,,,,,,,,,55.0,true,8.5,0.0,,,false,12979,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,148,761,4.0,,,,,,,,,,55.0,true,4.0,0.0,,,false,12980,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,148,812,6.5,,,,,,,,,,55.0,true,6.5,0.0,,,false,12981,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,148,819,3.5,,,,,,,,,,55.0,true,3.5,0.0,,,false,12982,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,148,878,3.0,,,,,,,,,,55.0,true,3.0,0.0,,,false,12983,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,148,965,5.0,,,,,,,,,,55.0,true,5.0,0.0,,,false,12984,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,148,1013,0.0,,,,,,,,,,55.0,true,0.0,0.0,,,false,12985,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,148,1016,0.0,,,,,,,,,,55.0,true,0.0,0.0,,,false,12986,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,148,1132,-1.0,,,,,,,,,,55.0,true,0.0,0.0,,,true,12987,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,149,962,,,,,,,,,,,55.0,false,,0.0,,,false,12999,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,149,994,,,,,,,,,,,55.0,false,,0.0,,,false,13000,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,149,997,,,,,,,,,,,55.0,false,,0.0,,,false,13001,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,149,998,,,,,,,,,,,55.0,false,,0.0,,,false,13002,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,149,1007,,,,,,,,,,,55.0,false,,0.0,,,false,13003,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,149,1014,,,,,,,,,,,55.0,false,,0.0,,,false,13004,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,149,1015,,,,,,,,,,,55.0,false,,0.0,,,false,13005,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,149,1035,,,,,,,,,,,55.0,false,,0.0,,,false,13006,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,149,1112,,,,,,,,,,,55.0,false,,0.0,,,false,13007,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,623,,,,,,,,,,,55.0,false,,0.0,,,false,13008,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,722,,,,,,,,,,,55.0,false,,0.0,,,false,13009,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,153,729,,,,,,,,,,,55.0,false,,0.0,,,false,13010,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,820,,,,,,,,,,,55.0,false,,0.0,,,false,13011,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,932,,,,,,,,,,,55.0,false,,0.0,,,false,13012,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,960,,,,,,,,,,,55.0,false,,0.0,,,false,13013,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,962,,,,,,,,,,,55.0,false,,0.0,,,false,13014,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,994,,,,,,,,,,,55.0,false,,0.0,,,false,13015,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,997,,,,,,,,,,,55.0,false,,0.0,,,false,13016,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,998,,,,,,,,,,,55.0,false,,0.0,,,false,13017,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,1007,,,,,,,,,,,55.0,false,,0.0,,,false,13018,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,1014,,,,,,,,,,,55.0,false,,0.0,,,false,13019,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,1035,,,,,,,,,,,55.0,false,,0.0,,,false,13020,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,149,1112,,,,,,,,,,,55.0,false,,0.0,,,false,13021,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,152,1121,0.0,,,,,,,,,,55.0,true,0.0,0.0,,,false,13022,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,157,802,,,,,,,,,,,55.0,false,,0.0,,,false,13079,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,157,804,,,,,,,,,,,55.0,false,,0.0,,,false,13080,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,157,805,,,,,,,,,,,55.0,false,,0.0,,,false,13081,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,157,809,,,,,,,,,,,55.0,false,,0.0,,,false,13082,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,157,810,,,,,,,,,,,55.0,false,,0.0,,,false,13083,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,157,818,,,,,,,,,,,55.0,false,,0.0,,,false,13084,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,157,1183,,,,,,,,,,,55.0,false,,0.0,,,false,13085,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,157,802,,,,,,,,,,,55.0,false,,0.0,,,false,13086,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,157,804,,,,,,,,,,,55.0,false,,0.0,,,false,13087,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,157,805,,,,,,,,,,,55.0,false,,0.0,,,false,13088,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,157,809,,,,,,,,,,,55.0,false,,0.0,,,false,13089,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,157,810,,,,,,,,,,,55.0,false,,0.0,,,false,13090,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,157,818,,,,,,,,,,,55.0,false,,0.0,,,false,13091,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,157,1183,,,,,,,,,,,55.0,false,,0.0,,,false,13092,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,235,2,7.7,,,,,,,,,,55.0,true,8.0,2.0,15.0,,false,14833,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,235,640,5.5,,,,,,,,,,55.0,true,5.5,0.0,,,false,14834,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,235,641,1.5,,,,,,,,,,55.0,true,1.5,0.0,,,false,14835,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,235,643,9.0,,,,,,,,,,55.0,true,9.0,0.0,,,false,14836,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,235,648,7.5,,,,,,,,,,55.0,true,7.5,0.0,,,false,14837,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,235,718,0.0,,,,,,,,,,55.0,true,0.0,0.0,,,false,14838,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,235,837,3.0,,,,,,,,,,55.0,true,3.0,0.0,,,false,14839,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,235,846,3.15,,,,,,,,,,55.0,true,3.5,0.0,,,false,14840,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,235,961,7.0,,,,,,,,,,55.0,true,7.0,0.0,,,false,14841,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,235,1054,0.0,,,,,,,,,,55.0,true,0.0,0.0,,,false,14842,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,237,1090,0.0,,,,,,,,,,55.0,false,,0.0,,,false,14867,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,237,1134,6.0,,,,,,,,,,55.0,true,6.0,0.0,,,false,14868,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,237,1242,8.0,,,,,,,,,,55.0,true,8.0,0.0,,,false,14869,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,4,237,1275,7.5,,,,,,,,,,55.0,true,7.5,0.0,,,false,14870,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,237,980,,,,,,,,,,,55.0,false,,0.0,,,false,14895,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,237,1021,,,,,,,,,,,55.0,false,,0.0,,,false,14896,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,237,1067,,,,,,,,,,,55.0,false,,0.0,,,false,14897,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,237,1090,,,,,,,,,,,55.0,false,,0.0,,,false,14898,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,237,1134,,,,,,,,,,,55.0,false,,0.0,,,false,14899,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,237,1242,,,,,,,,,,,55.0,false,,0.0,,,false,14900,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,16,237,1275,,,,,,,,,,,55.0,false,,0.0,,,false,14901,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,237,1021,,,,,,,,,,,55.0,false,,0.0,,,false,14902,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,237,1067,,,,,,,,,,,55.0,false,,0.0,,,false,14903,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,237,1134,,,,,,,,,,,55.0,false,,0.0,,,false,14904,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,237,1242,,,,,,,,,,,55.0,false,,0.0,,,false,14905,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,18,237,1275,,,,,,,,,,,55.0,false,,0.0,,,false,14906,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,238,632,5.0,,,,,,,,,,55.0,true,5.0,0.0,,,false,14907,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,238,658,,,,,,,,,,,55.0,false,,0.0,,,false,14908,2025-02-09
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,false,false,false,false,true,false,55.0,,5.0,,50.0,,135.0,,,1,,false,,10.0,,,false,,,false,,false,,,R,false,FormulaComposicao,true,true,true,1,238,678,5.13,,,,,,,,,,55.0,true,5.5,0.0,,,false,14909,2025-02-09
