nome,instituicao_ensino_aluno,idade_aluno,anos_pm,fase,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,dt_pst
ALUNO-151,Escola Pública,11,1,1R,Não,8.238891333333333,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.500020000000001,9.5,7.5,7.5,9.166666666666666,8.611113333333334,5,2020,2025-01-19
ALUNO-152,Rede Decisão/União,11,1,3B,Não,7.963542166666667,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.24999,9,7.5,6.333333333333333,7.96875,8.6250075,10,2020,2025-01-19
ALUNO-153,Rede Decisão/União,13,3,4F,Sim,8.167711833333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.000020000000001,9,7.5,4.666666666666667,8.59375,9.125007499999999,10,2020,2025-01-19
ALUNO-154,Escola Pública,10,1,1M,Não,5.8845849999999995,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,7.1,7.5,0,7.8125,7.916665,5,2020,2025-01-19
ALUNO-156,Rede Decisão/União,12,2,2J,Não,7.1105566666666675,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.9166799999999995,8.9,7.5,5,6.666666666666667,8.11111,5,2020,2025-01-19
ALUNO-157,Escola Pública,10,1,1H,Não,7.177224000000001,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.500020000000001,6.4,7.5,6.75,7.916666666666668,7.777776666666667,5,2020,2025-01-19
ALUNO-158,Escola Pública,14,2,3E,Não,6.064722,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,5.9,3.75,5,7.708333333333334,6.611103333333333,5,2020,2025-01-19
ALUNO-160,Escola Pública,10,2,1H,Não,4.478057333333334,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,2.3,5,0,7.291666666666667,7.444443333333333,5,2020,2025-01-19
ALUNO-161,Estácio,18,4,8A,,8.891667,B,Ametista,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,,7.91667,10,7.5,9,0,0,10,2020,2025-01-19
ALUNO-162,Escola Pública,10,2,1B,Não,7.953752000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.8,7.5,8.5,8.4375,7.75,5,2020,2025-01-19
ALUNO-163,Escola Pública,12,3,1G,Não,6.440002,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.50002,8.2,5,6.25,2.5,7.75,5,2020,2025-01-19
ALUNO-164,Escola Pública,10,1,1D,Não,7.708752,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.500020000000001,8.7,7.5,7.5,7.1875,7.75,5,2020,2025-01-19
ALUNO-165,Escola Pública,11,1,0G,Não,8.431252,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,10,7.5,10,7.8125,7.5,5,2020,2025-01-19
ALUNO-168,Escola Pública,11,1,1J,Não,8.082224,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.000020000000001,8.8,7.5,8.5,7.5,8.11111,5,2020,2025-01-19
ALUNO-169,Escola Pública,8,0,0E,Não,7.800001000000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,10,5,10,2.5,5.749995,10,2020,2025-01-19
ALUNO-173,Escola Pública,16,4,5G,Não,3.7383341666666663,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,0.9,3.125,2.8333333333333335,5.625,4.1250025,5,2020,2025-01-19
ALUNO-174,Einstein,15,3,5X,,7.921668,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.16668,10,5.625,7.2,0,0,10,2020,2025-01-19
ALUNO-183,Escola Pública,11,2,0E,Não,7.862503,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,10,8.125,10,2.5,7.000005,5,2020,2025-01-19
ALUNO-184,Escola Pública,9,2,1H,Não,8.257224,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.000020000000001,8.3,7.5,7.5,7.916666666666668,7.777776666666667,10,2020,2025-01-19
ALUNO-186,Escola Pública,16,0,3J,Não,6.314166333333334,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,5.8,7.5,5.666666666666667,8.125,6.66666,2.5,2020,2025-01-19
ALUNO-187,Escola Pública,10,0,2G,Não,6.41389,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,8,7.5,0,7.916666666666667,7.111106666666665,10,2020,2025-01-19
ALUNO-188,Escola Pública,13,2,3C,Sim,7.744167,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.08333,4.7,7.5,9,8.125,8.66667,10,2020,2025-01-19
ALUNO-189,Escola Pública,10,0,1C,Não,7.2558353333333345,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,8.3,5,8,7.291666666666667,7.333333333333333,5,2020,2025-01-19
ALUNO-190,Rede Decisão/União,17,3,7B,Sim,8.733751333333334,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.33334,9.2,6.875,7.666666666666667,9.0625,9.666670000000002,10,2020,2025-01-19
ALUNO-192,Escola Pública,11,2,1H,Não,4.854723333333333,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.4166799999999995,5.1,5,0,6.041666666666666,7.444443333333333,5,2020,2025-01-19
ALUNO-193,Escola Pública,13,4,3F,Sim,8.539168666666667,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.000020000000001,9.8,5,7,8.125,9.333333333333332,10,2020,2025-01-19
ALUNO-194,Rede Decisão/União,17,3,6A,Não,7.1214596666666665,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,8.3,6.875,6.333333333333333,7.65625,7.04167,5,2020,2025-01-19
ALUNO-197,Escola Pública,12,1,3F,Não,8.832500666666666,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.33334,9.6,7.5,8.666666666666666,8.958333333333332,8.5,10,2020,2025-01-19
ALUNO-198,Escola Pública,16,3,6A,Não,5.518958,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0,6.1,5.625,4.5,5.78125,6.291665,10,2020,2025-01-19
ALUNO-199,Escola Pública,14,1,3C,Não,6.658610666666666,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.25,4.8,7.5,7.666666666666667,8.125,7.388886666666666,5,2020,2025-01-19
ALUNO-200,Escola Pública,13,4,4F,Não,7.355834833333334,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.91667,5.8,7.5,5.666666666666667,8.125,8.5416725,10,2020,2025-01-19
ALUNO-201,Escola Pública,14,1,3L,Não,7.718541500000001,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.08333,9.4,7.5,8,7.96875,7.4166675,5,2020,2025-01-19
ALUNO-202,Escola Pública,12,2,2R,Não,3.7799986666666667,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,0,2.9,6.875,0,6.458333333333334,6.833326666666666,5,2020,2025-01-19
ALUNO-206,Escola Pública,16,2,6B,Não,5.2162495,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0,4.3,7.5,2,7.8125,7.1249975,10,2020,2025-01-19
ALUNO-208,Escola Pública,11,0,2D,Não,7.8425020000000005,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.4,7.5,5,8.125,7.5,10,2020,2025-01-19
ALUNO-209,Escola Pública,9,1,0H,Sim,9.075004,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.500020000000001,10,6.25,10,10,10.00001,5,2020,2025-01-19
ALUNO-210,Rede Decisão/União,13,3,5B,Não,8.213058666666669,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.000020000000001,9.1,7.5,5.666666666666667,8.541666666666666,8.277783333333332,10,2020,2025-01-19
ALUNO-212,Escola Pública,8,1,0H,Não,6.345836,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.4166799999999995,10,4.375,7,2.5,2.5833399999999997,10,2020,2025-01-19
ALUNO-213,Escola Pública,12,2,2P,Não,8.081669333333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.7,5,9,8.749999999999998,7.833336666666668,5,2020,2025-01-19
ALUNO-215,Escola Pública,9,1,1A,Não,8.874585000000002,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.500020000000001,9.3,7.5,10,7.8125,7.666665,10,2020,2025-01-19
ALUNO-216,UNISA,18,1,8A,,5.960001,D,Quartzo,Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado.,Ponto a melhorar em 2021: As suas notas na Faculdade.,,8.75001,0,5.625,7.4,0,0,10,2020,2025-01-19
ALUNO-217,Escola Pública,9,1,1B,Sim,8.942503,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.000020000000001,9.4,7.5,9.5,8.125,9.000005,10,2020,2025-01-19
ALUNO-219,Escola Pública,11,1,2M,Não,7.832084999999999,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.500020000000001,7.9,8.75,5,8.4375,7.916665,10,2020,2025-01-19
ALUNO-222,Escola Pública,8,1,1F,Não,8.478752,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,7.8,7.5,9.5,7.1875,8.25,10,2020,2025-01-19
ALUNO-223,Escola Pública,10,1,1E,Não,6.59278,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,5.2,6.875,5,8.541666666666668,8.055556666666668,5,2020,2025-01-19
ALUNO-225,Escola Pública,14,4,4B,Não,8.845558333333333,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.58335,9.7,7.5,8.333333333333334,8.749999999999998,8.277783333333334,10,2020,2025-01-19
ALUNO-226,Rede Decisão/União,11,2,2G,Não,7.849446666666667,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,7.4,5.625,7.5,8.125,8.222223333333332,10,2020,2025-01-19
ALUNO-227,Escola Pública,15,0,3L,Não,5.981250166666666,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,3,7.5,6.333333333333333,7.8125,6.0416625,5,2020,2025-01-19
ALUNO-229,Escola Pública,10,1,1H,Não,5.890556,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.33334,7.8,7.5,0,7.916666666666668,7.777776666666667,5,2020,2025-01-19
ALUNO-230,Rede Decisão/União,14,4,3G,Não,5.0047223333333335,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,6.1,4.375,2.3333333333333335,5.833333333333333,4.611106666666667,5,2020,2025-01-19
ALUNO-231,Escola Pública,16,1,6C,Não,5.9597921666666664,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.33334,3.7,5,4.333333333333333,7.03125,6.5833325,10,2020,2025-01-19
ALUNO-235,Rede Decisão/União,12,1,3B,Não,8.125001833333334,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.333350000000001,9,7.5,7.666666666666667,7.5,7.2916675,10,2020,2025-01-19
ALUNO-238,Escola Pública,13,1,2H,Não,6.492502,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.4,5,4,5.625,7.75,5,2020,2025-01-19
ALUNO-241,Escola Pública,11,3,1G,Não,7.285002,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.8,6.25,9.5,2.5,6.75,5,2020,2025-01-19
ALUNO-242,Escola Pública,11,2,1G,Não,6.707085000000001,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,7.4,6.25,5.5,7.1875,6.916665,5,2020,2025-01-19
ALUNO-246,Escola Pública,10,1,1J,Não,7.6391686666666665,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.500020000000001,8.3,6.875,8,7.083333333333333,7.666666666666666,5,2020,2025-01-19
